date,region,deaths
2020-05-23,Sicilia,269
2020-05-23,Toscana,1011
2020-05-23,Trentino-Alto Adige,747
2020-05-23,Umbria,74
2020-05-23,Valle d'Aosta,143
2020-05-23,Veneto,1865
2020-05-24,Abruzzo,398
2020-05-24,Basilicata,27
2020-05-24,Calabria,96
2020-05-24,Campania,405
2020-05-24,Emilia-Romagna,4055
2020-05-24,Friuli Venezia Giulia,329
2020-05-24,Lazio,684
2020-05-24,Liguria,1419
2020-05-24,Lombardia,15840
2020-05-24,Marche,994
2020-05-24,Molise,22
2020-05-24,Piemonte,3783
2020-05-24,Puglia,487
2020-05-24,Sardegna,129
2020-05-24,Sicilia,269
2020-05-24,Toscana,1013
2020-05-24,Trentino-Alto Adige,748
2020-05-24,Umbria,75
2020-05-24,Valle d'Aosta,143
2020-05-24,Veneto,1869
2020-05-25,Abruzzo,400
2020-05-25,Basilicata,27
2020-05-25,Calabria,96
2020-05-25,Campania,405
2020-05-25,Emilia-Romagna,4068
2020-05-25,Friuli Venezia Giulia,329
2020-05-25,Lazio,688
2020-05-25,Liguria,1425
2020-05-25,Lombardia,15874
2020-05-25,Marche,995
2020-05-25,Molise,22
2020-05-25,Piemonte,3798
2020-05-25,Puglia,491
2020-05-25,Sardegna,129
2020-05-25,Sicilia,270
2020-05-25,Toscana,1015
2020-05-25,Trentino-Alto Adige,749
2020-05-25,Umbria,75
2020-05-25,Valle d'Aosta,143
2020-05-25,Veneto,1878
2020-05-26,Abruzzo,400
2020-05-26,Basilicata,27
2020-05-26,Calabria,96
2020-05-26,Campania,405
2020-05-26,Emilia-Romagna,4076
2020-05-26,Friuli Venezia Giulia,329
2020-05-26,Lazio,693
2020-05-26,Liguria,1431
2020-05-26,Lombardia,15896
2020-05-26,Marche,996
2020-05-26,Molise,22
2020-05-26,Piemonte,3812
2020-05-26,Puglia,494
2020-05-26,Sardegna,130
2020-05-26,Sicilia,271
2020-05-26,Toscana,1021
2020-05-26,Trentino-Alto Adige,752
2020-05-26,Umbria,75
2020-05-26,Valle d'Aosta,143
2020-05-26,Veneto,1886
2020-05-27,Abruzzo,400
2020-05-27,Basilicata,27
2020-05-27,Calabria,96
2020-05-27,Campania,406
2020-05-27,Emilia-Romagna,4083
2020-05-27,Friuli Venezia Giulia,331
2020-05-27,Lazio,701
2020-05-27,Liguria,1438
2020-05-27,Lombardia,15954
2020-05-27,Marche,996
2020-05-27,Molise,22
2020-05-27,Piemonte,3828
2020-05-27,Puglia,495
2020-05-27,Sardegna,130
2020-05-27,Sicilia,272
2020-05-27,Toscana,1027
2020-05-27,Trentino-Alto Adige,753
2020-05-27,Umbria,75
2020-05-27,Valle d'Aosta,143
2020-05-27,Veneto,1895
2020-05-28,Abruzzo,402
2020-05-28,Basilicata,27
2020-05-28,Calabria,96
2020-05-28,Campania,410
2020-05-28,Emilia-Romagna,4094
2020-05-28,Friuli Venezia Giulia,333
2020-05-28,Lazio,708
2020-05-28,Liguria,1445
2020-05-28,Lombardia,15974
2020-05-28,Marche,997
2020-05-28,Molise,22
2020-05-28,Piemonte,3838
2020-05-28,Puglia,496
2020-05-28,Sardegna,130
2020-05-28,Sicilia,272
2020-05-28,Toscana,1029
2020-05-28,Trentino-Alto Adige,753
2020-05-28,Umbria,75
2020-05-28,Valle d'Aosta,143
2020-05-28,Veneto,1898
2020-05-29,Abruzzo,404
2020-05-29,Basilicata,27
2020-05-29,Calabria,97
2020-05-29,Campania,411
2020-05-29,Emilia-Romagna,4102
2020-05-29,Friuli Venezia Giulia,333
2020-05-29,Lazio,721
2020-05-29,Liguria,1452
2020-05-29,Lombardia,16012
2020-05-29,Marche,986
2020-05-29,Molise,22
2020-05-29,Piemonte,3851
2020-05-29,Puglia,500
2020-05-29,Sardegna,130
2020-05-29,Sicilia,272
2020-05-29,Toscana,1031
2020-05-29,Trentino-Alto Adige,753
2020-05-29,Umbria,76
2020-05-29,Valle d'Aosta,143
2020-05-29,Veneto,1906
2020-05-30,Abruzzo,404
2020-05-30,Basilicata,27
2020-05-30,Calabria,97
2020-05-30,Campania,411
2020-05-30,Emilia-Romagna,4107
2020-05-30,Friuli Venezia Giulia,333
2020-05-30,Lazio,728
2020-05-30,Liguria,1459
2020-05-30,Lombardia,16079
2020-05-30,Marche,987
2020-05-30,Molise,22
2020-05-30,Piemonte,3858
2020-05-30,Puglia,500
2020-05-30,Sardegna,130
2020-05-30,Sicilia,273
2020-05-30,Toscana,1037
2020-05-30,Trentino-Alto Adige,753
2020-05-30,Umbria,76
2020-05-30,Valle d'Aosta,143
2020-05-30,Veneto,1916
2020-05-31,Abruzzo,405
2020-05-31,Basilicata,27
2020-05-31,Calabria,97
2020-05-31,Campania,412
2020-05-31,Emilia-Romagna,4114
2020-05-31,Friuli Venezia Giulia,333
2020-05-31,Lazio,735
2020-05-31,Liguria,1465
2020-05-31,Lombardia,16112
2020-05-31,Marche,987
2020-05-31,Molise,22
2020-05-31,Piemonte,3867
2020-05-31,Puglia,504
2020-05-31,Sardegna,130
2020-05-31,Sicilia,274
2020-05-31,Toscana,1041
2020-05-31,Trentino-Alto Adige,753
2020-05-31,Umbria,76
2020-05-31,Valle d'Aosta,143
2020-05-31,Veneto,1918
2020-06-01,Abruzzo,408
2020-06-01,Basilicata,27
2020-06-01,Calabria,97
2020-06-01,Campania,413
2020-06-01,Emilia-Romagna,4124
2020-06-01,Friuli Venezia Giulia,335
2020-06-01,Lazio,739
2020-06-01,Liguria,1467
2020-06-01,Lombardia,16131
2020-06-01,Marche,987
2020-06-01,Molise,22
2020-06-01,Piemonte,3876
2020-06-01,Puglia,506
2020-06-01,Sardegna,131
2020-06-01,Sicilia,274
2020-06-01,Toscana,1048
2020-06-01,Trentino-Alto Adige,753
2020-06-01,Umbria,76
2020-06-01,Valle d'Aosta,143
2020-06-01,Veneto,1918
2020-06-02,Abruzzo,413
2020-06-02,Basilicata,27
2020-06-02,Calabria,97
2020-06-02,Campania,415
2020-06-02,Emilia-Romagna,4136
2020-06-02,Friuli Venezia Giulia,336
2020-06-02,Lazio,741
2020-06-02,Liguria,1468
2020-06-02,Lombardia,16143
2020-06-02,Marche,987
2020-06-02,Molise,22
2020-06-02,Piemonte,3884
2020-06-02,Puglia,508
2020-06-02,Sardegna,131
2020-06-02,Sicilia,275
2020-06-02,Toscana,1053
2020-06-02,Trentino-Alto Adige,754
2020-06-02,Umbria,76
2020-06-02,Valle d'Aosta,143
2020-06-02,Veneto,1921
2020-06-03,Abruzzo,414
2020-06-03,Basilicata,27
2020-06-03,Calabria,97
2020-06-03,Campania,415
2020-06-03,Emilia-Romagna,4147
2020-06-03,Friuli Venezia Giulia,336
2020-06-03,Lazio,747
2020-06-03,Liguria,1473
2020-06-03,Lombardia,16172
2020-06-03,Marche,987
2020-06-03,Molise,22
2020-06-03,Piemonte,3898
2020-06-03,Puglia,511
2020-06-03,Sardegna,131
2020-06-03,Sicilia,275
2020-06-03,Toscana,1055
2020-06-03,Trentino-Alto Adige,754
2020-06-03,Umbria,76
2020-06-03,Valle d'Aosta,143
2020-06-03,Veneto,1921
2020-06-04,Abruzzo,415
2020-06-04,Basilicata,27
2020-06-04,Calabria,97
2020-06-04,Campania,420
2020-06-04,Emilia-Romagna,4154
2020-06-04,Friuli Venezia Giulia,336
2020-06-04,Lazio,750
2020-06-04,Liguria,1479
2020-06-04,Lombardia,16201
2020-06-04,Marche,988
2020-06-04,Molise,23
2020-06-04,Piemonte,3910
2020-06-04,Puglia,514
2020-06-04,Sardegna,131
2020-06-04,Sicilia,276
2020-06-04,Toscana,1059
2020-06-04,Trentino-Alto Adige,756
2020-06-04,Umbria,76
2020-06-04,Valle d'Aosta,143
2020-06-04,Veneto,1934
2020-06-05,Abruzzo,415
2020-06-05,Basilicata,27
2020-06-05,Calabria,97
2020-06-05,Campania,425
2020-06-05,Emilia-Romagna,4167
2020-06-05,Friuli Venezia Giulia,338
2020-06-05,Lazio,754
2020-06-05,Liguria,1486
2020-06-05,Lombardia,16222
2020-06-05,Marche,989
2020-06-05,Molise,23
2020-06-05,Piemonte,3927
2020-06-05,Puglia,521
2020-06-05,Sardegna,131
2020-06-05,Sicilia,276
2020-06-05,Toscana,1063
2020-06-05,Trentino-Alto Adige,756
2020-06-05,Umbria,76
2020-06-05,Valle d'Aosta,143
2020-06-05,Veneto,1938
2020-06-06,Abruzzo,418
2020-06-06,Basilicata,27
2020-06-06,Calabria,97
2020-06-06,Campania,426
2020-06-06,Emilia-Romagna,4171
2020-06-06,Friuli Venezia Giulia,338
2020-06-06,Lazio,758
2020-06-06,Liguria,1492
2020-06-06,Lombardia,16249
2020-06-06,Marche,991
2020-06-06,Molise,23
2020-06-06,Piemonte,3934
2020-06-06,Puglia,522
2020-06-06,Sardegna,131
2020-06-06,Sicilia,276
2020-06-06,Toscana,1068
2020-06-06,Trentino-Alto Adige,756
2020-06-06,Umbria,76
2020-06-06,Valle d'Aosta,144
2020-06-06,Veneto,1949
2020-06-07,Abruzzo,418
2020-06-07,Basilicata,27
2020-06-07,Calabria,97
2020-06-07,Campania,426
2020-06-07,Emilia-Romagna,4175
2020-06-07,Friuli Venezia Giulia,339
2020-06-07,Lazio,760
2020-06-07,Liguria,1499
2020-06-07,Lombardia,16270
2020-06-07,Marche,991
2020-06-07,Molise,23
2020-06-07,Piemonte,3941
2020-06-07,Puglia,525
2020-06-07,Sardegna,131
2020-06-07,Sicilia,277
2020-06-07,Toscana,1070
2020-06-07,Trentino-Alto Adige,756
2020-06-07,Umbria,76
2020-06-07,Valle d'Aosta,144
2020-06-07,Veneto,1954
2020-06-08,Abruzzo,418
2020-06-08,Basilicata,27
2020-06-08,Calabria,97
2020-06-08,Campania,426
2020-06-08,Emilia-Romagna,4179
2020-06-08,Friuli Venezia Giulia,340
2020-06-08,Lazio,763
2020-06-08,Liguria,1505
2020-06-08,Lombardia,16302
2020-06-08,Marche,991
2020-06-08,Molise,23
2020-06-08,Piemonte,3954
2020-06-08,Puglia,525
2020-06-08,Sardegna,131
2020-06-08,Sicilia,278
2020-06-08,Toscana,1074
2020-06-08,Trentino-Alto Adige,756
2020-06-08,Umbria,76
2020-06-08,Valle d'Aosta,144
2020-06-08,Veneto,1955
2020-06-09,Abruzzo,451
2020-06-09,Basilicata,27
2020-06-09,Calabria,97
2020-06-09,Campania,426
2020-06-09,Emilia-Romagna,4185
2020-06-09,Friuli Venezia Giulia,340
2020-06-09,Lazio,766
2020-06-09,Liguria,1509
2020-06-09,Lombardia,16317
2020-06-09,Marche,992
2020-06-09,Molise,23
2020-06-09,Piemonte,3961
2020-06-09,Puglia,526
2020-06-09,Sardegna,131
2020-06-09,Sicilia,278
2020-06-09,Toscana,1077
2020-06-09,Trentino-Alto Adige,756
2020-06-09,Umbria,76
2020-06-09,Valle d'Aosta,144
2020-06-09,Veneto,1961
2020-06-10,Abruzzo,453
2020-06-10,Basilicata,27
2020-06-10,Calabria,97
2020-06-10,Campania,428
2020-06-10,Emilia-Romagna,4192
2020-06-10,Friuli Venezia Giulia,341
2020-06-10,Lazio,770
2020-06-10,Liguria,1513
2020-06-10,Lombardia,16349
2020-06-10,Marche,992
2020-06-10,Molise,23
2020-06-10,Piemonte,3976
2020-06-10,Puglia,529
2020-06-10,Sardegna,131
2020-06-10,Sicilia,278
2020-06-10,Toscana,1078
2020-06-10,Trentino-Alto Adige,756
2020-06-10,Umbria,76
2020-06-10,Valle d'Aosta,144
2020-06-10,Veneto,1961
2020-06-11,Abruzzo,453
2020-06-11,Basilicata,27
2020-06-11,Calabria,97
2020-06-11,Campania,430
2020-06-11,Emilia-Romagna,4192
2020-06-11,Friuli Venezia Giulia,342
2020-06-11,Lazio,776
2020-06-11,Liguria,1514
2020-06-11,Lombardia,16374
2020-06-11,Marche,992
2020-06-11,Molise,23
2020-06-11,Piemonte,3988
2020-06-11,Puglia,530
2020-06-11,Sardegna,131
2020-06-11,Sicilia,279
2020-06-11,Toscana,1079
2020-06-11,Trentino-Alto Adige,756
2020-06-11,Umbria,76
2020-06-11,Valle d'Aosta,144
2020-06-11,Veneto,1964
2020-06-12,Abruzzo,453
2020-06-12,Basilicata,27
2020-06-12,Calabria,97
2020-06-12,Campania,430
2020-06-12,Emilia-Romagna,4196
2020-06-12,Friuli Venezia Giulia,342
2020-06-12,Lazio,781
2020-06-12,Liguria,1516
2020-06-12,Lombardia,16405
2020-06-12,Marche,993
2020-06-12,Molise,23
2020-06-12,Piemonte,3996
2020-06-12,Puglia,532
2020-06-12,Sardegna,131
2020-06-12,Sicilia,279
2020-06-12,Toscana,1080
2020-06-12,Trentino-Alto Adige,755
2020-06-12,Umbria,76
2020-06-12,Valle d'Aosta,144
2020-06-12,Veneto,1967
2020-06-13,Abruzzo,454
2020-06-13,Basilicata,27
2020-06-13,Calabria,97
2020-06-13,Campania,430
2020-06-13,Emilia-Romagna,4199
2020-06-13,Friuli Venezia Giulia,343
2020-06-13,Lazio,806
2020-06-13,Liguria,1518
2020-06-13,Lombardia,16428
2020-06-13,Marche,993
2020-06-13,Molise,23
2020-06-13,Piemonte,4006
2020-06-13,Puglia,532
2020-06-13,Sardegna,132
2020-06-13,Sicilia,279
2020-06-13,Toscana,1082
2020-06-13,Trentino-Alto Adige,755
2020-06-13,Umbria,76
2020-06-13,Valle d'Aosta,144
2020-06-13,Veneto,1977
2020-06-14,Abruzzo,456
2020-06-14,Basilicata,27
2020-06-14,Calabria,97
2020-06-14,Campania,430
2020-06-14,Emilia-Romagna,4204
2020-06-14,Friuli Venezia Giulia,343
2020-06-14,Lazio,808
2020-06-14,Liguria,1521
2020-06-14,Lombardia,16449
2020-06-14,Marche,993
2020-06-14,Molise,23
2020-06-14,Piemonte,4012
2020-06-14,Puglia,532
2020-06-14,Sardegna,132
2020-06-14,Sicilia,279
2020-06-14,Toscana,1085
2020-06-14,Trentino-Alto Adige,755
2020-06-14,Umbria,77
2020-06-14,Valle d'Aosta,144
2020-06-14,Veneto,1978
2020-06-15,Abruzzo,456
2020-06-15,Basilicata,27
2020-06-15,Calabria,97
2020-06-15,Campania,430
2020-06-15,Emilia-Romagna,4207
2020-06-15,Friuli Venezia Giulia,343
2020-06-15,Lazio,811
2020-06-15,Liguria,1525
2020-06-15,Lombardia,16457
2020-06-15,Marche,993
2020-06-15,Molise,23
2020-06-15,Piemonte,4012
2020-06-15,Puglia,534
2020-06-15,Sardegna,132
2020-06-15,Sicilia,280
2020-06-15,Toscana,1088
2020-06-15,Trentino-Alto Adige,757
2020-06-15,Umbria,77
2020-06-15,Valle d'Aosta,144
2020-06-15,Veneto,1978
2020-06-16,Abruzzo,457
2020-06-16,Basilicata,27
2020-06-16,Calabria,97
2020-06-16,Campania,430
2020-06-16,Emilia-Romagna,4209
2020-06-16,Friuli Venezia Giulia,343
2020-06-16,Lazio,814
2020-06-16,Liguria,1529
2020-06-16,Lombardia,16466
2020-06-16,Marche,994
2020-06-16,Molise,23
2020-06-16,Piemonte,4018
2020-06-16,Puglia,535
2020-06-16,Sardegna,132
2020-06-16,Sicilia,280
2020-06-16,Toscana,1091
2020-06-16,Trentino-Alto Adige,757
2020-06-16,Umbria,77
2020-06-16,Valle d'Aosta,144
2020-06-16,Veneto,1982
2020-06-17,Abruzzo,457
2020-06-17,Basilicata,27
2020-06-17,Calabria,97
2020-06-17,Campania,431
2020-06-17,Emilia-Romagna,4215
2020-06-17,Friuli Venezia Giulia,343
2020-06-17,Lazio,818
2020-06-17,Liguria,1532
2020-06-17,Lombardia,16480
2020-06-17,Marche,994
2020-06-17,Molise,23
2020-06-17,Piemonte,4026
2020-06-17,Puglia,536
2020-06-17,Sardegna,132
2020-06-17,Sicilia,280
2020-06-17,Toscana,1092
2020-06-17,Trentino-Alto Adige,757
2020-06-17,Umbria,77
2020-06-17,Valle d'Aosta,144
2020-06-17,Veneto,1987
2020-06-18,Abruzzo,458
2020-06-18,Basilicata,27
2020-06-18,Calabria,97
2020-06-18,Campania,431
2020-06-18,Emilia-Romagna,4219
2020-06-18,Friuli Venezia Giulia,343
2020-06-18,Lazio,822
2020-06-18,Liguria,1536
2020-06-18,Lombardia,16516
2020-06-18,Marche,994
2020-06-18,Molise,23
2020-06-18,Piemonte,4032
2020-06-18,Puglia,538
2020-06-18,Sardegna,132
2020-06-18,Sicilia,280
2020-06-18,Toscana,1093
2020-06-18,Trentino-Alto Adige,757
2020-06-18,Umbria,77
2020-06-18,Valle d'Aosta,145
2020-06-18,Veneto,1994
2020-06-19,Abruzzo,459
2020-06-19,Basilicata,27
2020-06-19,Calabria,97
2020-06-19,Campania,431
2020-06-19,Emilia-Romagna,4224
2020-06-19,Friuli Venezia Giulia,343
2020-06-19,Lazio,826
2020-06-19,Liguria,1540
2020-06-19,Lombardia,16534
2020-06-19,Marche,994
2020-06-19,Molise,23
2020-06-19,Piemonte,4039
2020-06-19,Puglia,538
2020-06-19,Sardegna,132
2020-06-19,Sicilia,280
2020-06-19,Toscana,1095
2020-06-19,Trentino-Alto Adige,758
2020-06-19,Umbria,77
2020-06-19,Valle d'Aosta,146
2020-06-19,Veneto,1998
2020-06-20,Abruzzo,459
2020-06-20,Basilicata,27
2020-06-20,Calabria,97
2020-06-20,Campania,431
2020-06-20,Emilia-Romagna,4230
2020-06-20,Friuli Venezia Giulia,344
2020-06-20,Lazio,827
2020-06-20,Liguria,1545
2020-06-20,Lombardia,16557
2020-06-20,Marche,994
2020-06-20,Molise,23
2020-06-20,Piemonte,4045
2020-06-20,Puglia,540
2020-06-20,Sardegna,132
2020-06-20,Sicilia,280
2020-06-20,Toscana,1095
2020-06-20,Trentino-Alto Adige,758
2020-06-20,Umbria,78
2020-06-20,Valle d'Aosta,146
2020-06-20,Veneto,2002
2020-06-21,Abruzzo,459
2020-06-21,Basilicata,27
2020-06-21,Calabria,97
2020-06-21,Campania,431
2020-06-21,Emilia-Romagna,4231
2020-06-21,Friuli Venezia Giulia,344
2020-06-21,Lazio,827
2020-06-21,Liguria,1549
2020-06-21,Lombardia,16570
2020-06-21,Marche,994
2020-06-21,Molise,23
2020-06-21,Piemonte,4051
2020-06-21,Puglia,540
2020-06-21,Sardegna,132
2020-06-21,Sicilia,280
2020-06-21,Toscana,1095
2020-06-21,Trentino-Alto Adige,758
2020-06-21,Umbria,78
2020-06-21,Valle d'Aosta,146
2020-06-21,Veneto,2002
2020-06-22,Abruzzo,460
2020-06-22,Basilicata,27
2020-06-22,Calabria,97
2020-06-22,Campania,431
2020-06-22,Emilia-Romagna,4235
2020-06-22,Friuli Venezia Giulia,344
2020-06-22,Lazio,830
2020-06-22,Liguria,1552
2020-06-22,Lombardia,16573
2020-06-22,Marche,994
2020-06-22,Molise,23
2020-06-22,Piemonte,4055
2020-06-22,Puglia,540
2020-06-22,Sardegna,132
2020-06-22,Sicilia,280
2020-06-22,Toscana,1099
2020-06-22,Trentino-Alto Adige,758
2020-06-22,Umbria,78
2020-06-22,Valle d'Aosta,146
2020-06-22,Veneto,2003
2020-06-23,Abruzzo,460
2020-06-23,Basilicata,27
2020-06-23,Calabria,97
2020-06-23,Campania,431
2020-06-23,Emilia-Romagna,4236
2020-06-23,Friuli Venezia Giulia,344
2020-06-23,Lazio,832
2020-06-23,Liguria,1553
2020-06-23,Lombardia,16579
2020-06-23,Marche,994
2020-06-23,Molise,23
2020-06-23,Piemonte,4059
2020-06-23,Puglia,542
2020-06-23,Sardegna,132
2020-06-23,Sicilia,280
2020-06-23,Toscana,1100
2020-06-23,Trentino-Alto Adige,758
2020-06-23,Umbria,78
2020-06-23,Valle d'Aosta,146
2020-06-23,Veneto,2004
2020-06-24,Abruzzo,461
2020-06-24,Basilicata,27
2020-06-24,Calabria,97
2020-06-24,Campania,431
2020-06-24,Emilia-Romagna,4245
2020-06-24,Friuli Venezia Giulia,344
2020-06-24,Lazio,833
2020-06-24,Liguria,1555
2020-06-24,Lombardia,16586
2020-06-24,Marche,994
2020-06-24,Molise,23
2020-06-24,Piemonte,4066
2020-06-24,Puglia,543
2020-06-24,Sardegna,132
2020-06-24,Sicilia,280
2020-06-24,Toscana,1101
2020-06-24,Trentino-Alto Adige,697
2020-06-24,Umbria,79
2020-06-24,Valle d'Aosta,146
2020-06-24,Veneto,2004
2020-06-25,Abruzzo,461
2020-06-25,Basilicata,27
2020-06-25,Calabria,97
2020-06-25,Campania,431
2020-06-25,Emilia-Romagna,4249
2020-06-25,Friuli Venezia Giulia,345
2020-06-25,Lazio,835
2020-06-25,Liguria,1556
2020-06-25,Lombardia,16608
2020-06-25,Marche,991
2020-06-25,Molise,23
2020-06-25,Piemonte,4071
2020-06-25,Puglia,543
2020-06-25,Sardegna,132
2020-06-25,Sicilia,280
2020-06-25,Toscana,1101
2020-06-25,Trentino-Alto Adige,697
2020-06-25,Umbria,79
2020-06-25,Valle d'Aosta,146
2020-06-25,Veneto,2006
2020-06-26,Abruzzo,461
2020-06-26,Basilicata,27
2020-06-26,Calabria,97
2020-06-26,Campania,431
2020-06-26,Emilia-Romagna,4252
2020-06-26,Friuli Venezia Giulia,345
2020-06-26,Lazio,836
2020-06-26,Liguria,1556
2020-06-26,Lombardia,16624
2020-06-26,Marche,991
2020-06-26,Molise,23
2020-06-26,Piemonte,4077
2020-06-26,Puglia,543
2020-06-26,Sardegna,132
2020-06-26,Sicilia,281
2020-06-26,Toscana,1103
2020-06-26,Trentino-Alto Adige,697
2020-06-26,Umbria,79
2020-06-26,Valle d'Aosta,146
2020-06-26,Veneto,2007
2020-06-27,Abruzzo,461
2020-06-27,Basilicata,27
2020-06-27,Calabria,97
2020-06-27,Campania,431
2020-06-27,Emilia-Romagna,4252
2020-06-27,Friuli Venezia Giulia,345
2020-06-27,Lazio,837
2020-06-27,Liguria,1557
2020-06-27,Lombardia,16626
2020-06-27,Marche,991
2020-06-27,Molise,23
2020-06-27,Piemonte,4080
2020-06-27,Puglia,543
2020-06-27,Sardegna,132
2020-06-27,Sicilia,281
2020-06-27,Toscana,1103
2020-06-27,Trentino-Alto Adige,697
2020-06-27,Umbria,80
2020-06-27,Valle d'Aosta,146
2020-06-27,Veneto,2007
2020-06-28,Abruzzo,462
2020-06-28,Basilicata,27
2020-06-28,Calabria,97
2020-06-28,Campania,431
2020-06-28,Emilia-Romagna,4253
2020-06-28,Friuli Venezia Giulia,345
2020-06-28,Lazio,837
2020-06-28,Liguria,1558
2020-06-28,Lombardia,16639
2020-06-28,Marche,991
2020-06-28,Molise,23
2020-06-28,Piemonte,4085
2020-06-28,Puglia,543
2020-06-28,Sardegna,132
2020-06-28,Sicilia,281
2020-06-28,Toscana,1103
2020-06-28,Trentino-Alto Adige,697
2020-06-28,Umbria,80
2020-06-28,Valle d'Aosta,146
2020-06-28,Veneto,2008
2020-06-29,Abruzzo,462
2020-06-29,Basilicata,27
2020-06-29,Calabria,97
2020-06-29,Campania,431
2020-06-29,Emilia-Romagna,4255
2020-06-29,Friuli Venezia Giulia,345
2020-06-29,Lazio,837
2020-06-29,Liguria,1558
2020-06-29,Lombardia,16640
2020-06-29,Marche,991
2020-06-29,Molise,23
2020-06-29,Piemonte,4087
2020-06-29,Puglia,543
2020-06-29,Sardegna,132
2020-06-29,Sicilia,281
2020-06-29,Toscana,1104
2020-06-29,Trentino-Alto Adige,697
2020-06-29,Umbria,80
2020-06-29,Valle d'Aosta,146
2020-06-29,Veneto,2008
2020-06-30,Abruzzo,464
2020-06-30,Basilicata,27
2020-06-30,Calabria,97
2020-06-30,Campania,432
2020-06-30,Emilia-Romagna,4260
2020-06-30,Friuli Venezia Giulia,345
2020-06-30,Lazio,837
2020-06-30,Liguria,1558
2020-06-30,Lombardia,16644
2020-06-30,Marche,991
2020-06-30,Molise,23
2020-06-30,Piemonte,4090
2020-06-30,Puglia,545
2020-06-30,Sardegna,133
2020-06-30,Sicilia,282
2020-06-30,Toscana,1104
2020-06-30,Trentino-Alto Adige,697
2020-06-30,Umbria,80
2020-06-30,Valle d'Aosta,146
2020-06-30,Veneto,2012
2020-07-01,Abruzzo,464
2020-07-01,Basilicata,27
2020-07-01,Calabria,97
2020-07-01,Campania,432
2020-07-01,Emilia-Romagna,4264
2020-07-01,Friuli Venezia Giulia,345
2020-07-01,Lazio,839
2020-07-01,Liguria,1558
2020-07-01,Lombardia,16650
2020-07-01,Marche,987
2020-07-01,Molise,23
2020-07-01,Piemonte,4091
2020-07-01,Puglia,545
2020-07-01,Sardegna,133
2020-07-01,Sicilia,282
2020-07-01,Toscana,1106
2020-07-01,Trentino-Alto Adige,697
2020-07-01,Umbria,80
2020-07-01,Valle d'Aosta,146
2020-07-01,Veneto,2022
2020-07-02,Abruzzo,464
2020-07-02,Basilicata,27
2020-07-02,Calabria,97
2020-07-02,Campania,432
2020-07-02,Emilia-Romagna,4265
2020-07-02,Friuli Venezia Giulia,345
2020-07-02,Lazio,839
2020-07-02,Liguria,1558
2020-07-02,Lombardia,16671
2020-07-02,Marche,987
2020-07-02,Molise,23
2020-07-02,Piemonte,4096
2020-07-02,Puglia,545
2020-07-02,Sardegna,133
2020-07-02,Sicilia,282
2020-07-02,Toscana,1109
2020-07-02,Trentino-Alto Adige,697
2020-07-02,Umbria,80
2020-07-02,Valle d'Aosta,146
2020-07-02,Veneto,2022
2020-07-03,Abruzzo,464
2020-07-03,Basilicata,27
2020-07-03,Calabria,97
2020-07-03,Campania,432
2020-07-03,Emilia-Romagna,4267
2020-07-03,Friuli Venezia Giulia,345
2020-07-03,Lazio,840
2020-07-03,Liguria,1558
2020-07-03,Lombardia,16675
2020-07-03,Marche,987
2020-07-03,Molise,23
2020-07-03,Piemonte,4100
2020-07-03,Puglia,545
2020-07-03,Sardegna,133
2020-07-03,Sicilia,282
2020-07-03,Toscana,1112
2020-07-03,Trentino-Alto Adige,697
2020-07-03,Umbria,80
2020-07-03,Valle d'Aosta,146
2020-07-03,Veneto,2023
2020-07-04,Abruzzo,464
2020-07-04,Basilicata,27
2020-07-04,Calabria,97
2020-07-04,Campania,432
2020-07-04,Emilia-Romagna,4267
2020-07-04,Friuli Venezia Giulia,345
2020-07-04,Lazio,841
2020-07-04,Liguria,1558
2020-07-04,Lombardia,16691
2020-07-04,Marche,987
2020-07-04,Molise,23
2020-07-04,Piemonte,4102
2020-07-04,Puglia,545
2020-07-04,Sardegna,133
2020-07-04,Sicilia,282
2020-07-04,Toscana,1114
2020-07-04,Trentino-Alto Adige,697
2020-07-04,Umbria,80
2020-07-04,Valle d'Aosta,146
2020-07-04,Veneto,2023
2020-07-05,Abruzzo,464
2020-07-05,Basilicata,27
2020-07-05,Calabria,97
2020-07-05,Campania,432
2020-07-05,Emilia-Romagna,4268
2020-07-05,Friuli Venezia Giulia,345
2020-07-05,Lazio,841
2020-07-05,Liguria,1558
2020-07-05,Lombardia,16697
2020-07-05,Marche,987
2020-07-05,Molise,23
2020-07-05,Piemonte,4102
2020-07-05,Puglia,545
2020-07-05,Sardegna,133
2020-07-05,Sicilia,282
2020-07-05,Toscana,1114
2020-07-05,Trentino-Alto Adige,697
2020-07-05,Umbria,80
2020-07-05,Valle d'Aosta,146
2020-07-05,Veneto,2023
2020-07-06,Abruzzo,464
2020-07-06,Basilicata,27
2020-07-06,Calabria,97
2020-07-06,Campania,432
2020-07-06,Emilia-Romagna,4268
2020-07-06,Friuli Venezia Giulia,345
2020-07-06,Lazio,842
2020-07-06,Liguria,1558
2020-07-06,Lombardia,16700
2020-07-06,Marche,987
2020-07-06,Molise,23
2020-07-06,Piemonte,4104
2020-07-06,Puglia,545
2020-07-06,Sardegna,134
2020-07-06,Sicilia,282
2020-07-06,Toscana,1114
2020-07-06,Trentino-Alto Adige,697
2020-07-06,Umbria,80
2020-07-06,Valle d'Aosta,146
2020-07-06,Veneto,2024
2020-07-07,Abruzzo,464
2020-07-07,Basilicata,27
